"Assembled.Payload.Size","DYNRiskA.Score","Response.Size","Source.Ping.Time","Operating.System","Connection.State","Connection.Rate","Ingress.Router","Server.Response.Packet.Time","Packet.Size","Packet.TTL","Source.IP.Concurrent.Connection","Class"
64441,0.387214208,600061,285,"Windows_All","ESTABLISHED",836.4428014,"mel-aus-01",158,1308,66,17,"NonMal"
55883,0.709203397,530593,191,"Other_OS","ESTABLISHED",591.3392103,"mel-aus-01",157,1298,65,26,"NonMal"
61143,0.65507703,659058,283,"Android","ESTABLISHED",895.3191722,"mel-aus-01",89,1350,73,26,"NonMal"
56678,0.396040222,494703,229,"Android","ESTABLISHED",589.378127,"mel-aus-01",160,1323,70,14,"NonMal"
62736,0.3572066,431236,320,"Other_OS","ESTABLISHED",588.5935975,"syd-tls-04",170,1356,63,16,"NonMal"
55759,0.729549069,378211,316,"Android","ESTABLISHED",591.6367559,"syd-tls-04",189,1310,70,24,"NonMal"
60503,0.590205223,578844,240,"Windows_All","Others",802.8216034,"mel-aus-01",206,1427,72,31,"NonMal"
61653,0.446997984,514902,235,"Android","ESTABLISHED",582.0097537,"mel-aus-01",197,1329,68,19,"NonMal"
62223,0.568398634,554717,219,"Windows_All","ESTABLISHED",14.83562595,"mel-aus-01",117,1335,62,15,"NonMal"
60949,0.563110568,586650,319,"Android","ESTABLISHED",88.65208035,"mel-aus-01",180,1349,81,19,"NonMal"
64325,0.519899758,518121,320,"Windows_All","ESTABLISHED",253.3713548,"mel-aus-01",174,1396,81,18,"NonMal"
62461,0.528525196,404296,290,"Windows_All","ESTABLISHED",274.7977712,"mel-aus-01",182,1392,79,19,"NonMal"
63210,0.628921433,444739,319,"Windows_All","ESTABLISHED",675.119976,"mel-aus-01",241,1371,56,30,"NonMal"
70783,0.60522425,494133,286,"Windows_All","ESTABLISHED",761.9139675,"mel-aus-01",138,1349,64,25,"NonMal"
60196,0.550275228,404405,310,"Windows_All","ESTABLISHED",171.712888,"syd-tls-04",133,1317,68,15,"NonMal"
67507,0.424149158,428898,370,"Windows_All","ESTABLISHED",489.3475625,"mel-aus-01",168,1349,67,18,"NonMal"
59940,0.384434601,329689,308,"Android","ESTABLISHED",443.8008708,"mel-aus-01",130,1342,67,15,"NonMal"
65629,0.534185338,586279,295,"Other_OS","ESTABLISHED",583.4891949,"mel-aus-01",179,1338,56,31,"NonMal"
71993,0.628415018,372213,249,"Windows_All","ESTABLISHED",679.8941333,"syd-tls-04",133,1333,64,24,"NonMal"
68912,0.435852101,681261,227,"Windows_All","ESTABLISHED",393.2415913,"mel-aus-01",118,1329,60,16,"NonMal"
60754,0.392959179,461812,239,"Windows_All","ESTABLISHED",488.0081334,"mel-aus-01",157,1308,56,18,"NonMal"
54496,0.711826144,460906,309,"Android","ESTABLISHED",655.8496679,"mel-aus-01",176,1350,67,28,"NonMal"
62768,0.568767152,450199,298,"Android","ESTABLISHED",645.156883,"syd-tls-04",176,1327,71,29,"NonMal"
65535,0.590651384,413200,347,"Windows_All","ESTABLISHED",927.9615189,"syd-tls-04",110,1317,56,29,"NonMal"
54018,0.660358933,535899,241,"Android","ESTABLISHED",601.8974027,"mel-aus-01",202,1340,61,30,"NonMal"
58586,0.649879138,649478,330,"Windows_All","Others",899.7363821,"syd-tls-04",159,1345,53,29,"NonMal"
50598,0.71782882,500511,329,"Windows_All","ESTABLISHED",764.9632984,"mel-aus-01",185,1355,53,29,"NonMal"
56395,0.709033736,430305,353,"Android","ESTABLISHED",487.3781758,"mel-aus-01",148,1307,61,24,"NonMal"
42941,0.777320986,492699,142,"Other_OS","Others",538.8700365,"mel-aus-01",439,1347,91,20,"Mal"
35886,0.709527642,544035,280,"Android","ESTABLISHED",356.3420103,"mel-aus-01",302,1379,70,26,"Mal"
39064,0.619780491,431786,351,"Android","Others",55.97984246,"mel-aus-01",311,1321,74,16,"Mal"
39267,0.745146961,479875,287,"Windows_All","ESTABLISHED",287.9805825,"syd-tls-04",253,1326,76,30,"Mal"
37748,0.662295697,502781,295,"Windows_All","Others",82.04732656,"syd-tls-04",267,1344,67,22,"Mal"
32769,0.651832904,519420,299,"Windows_All","Others",66.72229881,"mel-aus-01",262,1372,80,15,"Mal"
38664,0.703698196,453090,216,"Android","ESTABLISHED",74.71547977,"syd-tls-04",272,1356,67,29,"Mal"
29551,0.727912685,524595,281,"Android","Others",276.3457954,"mel-aus-01",304,1376,51,17,"Mal"
30125,0.549670084,471122,244,"Android","ESTABLISHED",1254.330195,"syd-tls-04",295,1340,57,24,"Mal"
34288,0.737596889,371136,302,"Android","ESTABLISHED",544.4272824,"mel-aus-01",350,1308,70,27,"Mal"
38831,0.772263161,279888,261,"Windows_All","ESTABLISHED",627.8822331,"mel-aus-01",253,1321,53,29,"Mal"
36104,0.700001377,635812,300,"Windows_All","Others",547.2075838,"syd-tls-04",278,1373,60,30,"Mal"
39522,0.668134954,624889,276,"Windows_All","Others",176.3260242,"syd-tls-04",248,1378,54,23,"Mal"
32842,0.740647801,430798,294,"Windows_All","Others",240.7240749,"mel-aus-01",351,1322,61,21,"Mal"
34064,0.638925243,641173,232,"Windows_All","ESTABLISHED",440.1035913,"mel-aus-01",278,1352,80,26,"Mal"
10512,0.687155485,665144,250,"Windows_All","Others",331.684766,"mel-aus-01",176,1391,63,16,"Mal"
41459,0.799514036,484474,211,"Other_OS","ESTABLISHED",590.8492889,"syd-tls-04",284,1341,71,29,"Mal"
47263,0.558585442,535077,303,"Android","ESTABLISHED",143.5253115,"syd-tls-04",178,1253,70,19,"Mal"
18732,0.758017198,440578,263,"Android","Others",371.1019168,"mel-aus-01",346,1371,58,14,"Mal"
48429,0.604766687,390130,291,"Windows_All","Others",167.0980968,"mel-aus-01",295,1362,69,20,"Mal"
33080,0.636312002,601099,234,"Android","ESTABLISHED",397.6851093,"syd-tls-04",281,1374,60,25,"Mal"
30125,0.483384416,531922,177,"Android","ESTABLISHED",999.8725341,"mel-aus-01",257,1334,69,22,"Mal"
33605,0.689801041,488622,296,"Windows_All","Others",123.6717276,"mel-aus-01",320,1333,61,18,"Mal"
36113,0.661985691,513601,251,"Windows_All","ESTABLISHED",261.5989655,"mel-aus-01",302,1345,63,24,"Mal"
35461,0.596665039,529606,331,"Windows_All","Others",93.34168003,"mel-aus-01",251,1401,53,18,"Mal"
31209,0.662921203,587429,273,"Windows_All","Others",150.6140836,"mel-aus-01",281,1295,63,15,"Mal"
27182,0.711615123,576321,177,"Android","Others",50.08474778,"mel-aus-01",348,1360,70,18,"Mal"
43993,0.625002986,603887,187,"Windows_All","Others",147.6409109,"mel-aus-01",255,1353,63,18,"Mal"
27000,0.709230146,469828,214,"Windows_All","Others",191.6865945,"mel-aus-01",329,1360,75,18,"Mal"
21007,0.508435662,445186,343,"Other_OS","Others",2394.158365,"mel-aus-01",391,1329,59,23,"Mal"
28231,0.758725112,335384,276,"Windows_All","Others",546.210109,"mel-aus-01",273,1399,77,16,"Mal"
33311,0.796103686,483347,240,"Android","Others",99.31553447,"syd-tls-04",354,1363,71,18,"Mal"
38451,0.689857421,600899,211,"Android","ESTABLISHED",7.736887265,"mel-aus-01",284,1356,59,26,"Mal"
32966,0.669219136,548148,245,"Android","ESTABLISHED",64.10654516,"mel-aus-01",290,1393,56,28,"Mal"
32951,0.68254368,708871,306,"Other_OS","Others",997.5333937,"mel-aus-01",336,1409,61,23,"Mal"
36825,0.613865411,490303,318,"Windows_All","Others",17.89709148,"mel-aus-01",250,1347,71,16,"Mal"
26710,0.605007393,277286,320,"Windows_All","Others",390.8098129,"mel-aus-01",231,1394,44,13,"Mal"
34338,0.609481001,531001,235,"Android","ESTABLISHED",393.9455308,"syd-tls-04",274,1363,79,27,"Mal"
35313,0.729840249,560589,237,"Windows_All","Others",425.4371803,"mel-aus-01",216,1314,52,16,"Mal"
38006,0.774397575,530436,212,"Android","ESTABLISHED",256.7187174,"syd-tls-04",319,1328,71,30,"Mal"
44051,0.692459425,506586,337,"Android","Others",277.7014769,"syd-tls-04",301,1351,53,20,"Mal"
35828,0.806112228,569914,259,"Windows_All","ESTABLISHED",205.9906029,"syd-tls-04",357,1344,62,29,"Mal"
35005,0.658997977,541016,332,"Windows_All","Others",291.4586517,"syd-tls-04",242,1375,65,16,"Mal"
40513,0.594332205,677706,253,"Windows_All","Others",5.230770349,"mel-aus-01",255,1302,66,16,"Mal"
36820,0.667130819,412152,199,"Android","ESTABLISHED",108.3869981,"mel-aus-01",250,1350,65,25,"Mal"
41799,0.727916057,617833,339,"Android","ESTABLISHED",154.4717803,"syd-tls-04",291,1302,72,23,"Mal"
42753,0.722999777,544112,270,"Windows_All","Others",620.1106105,"syd-tls-04",203,1342,66,23,"Mal"
36938,0.54723902,378670,215,"Windows_All","ESTABLISHED",1099.99264,"mel-aus-01",251,1361,61,18,"Mal"
24614,0.741700201,510610,322,"Windows_All","Others",122.9995044,"mel-aus-01",304,1282,67,16,"Mal"
38332,0.764961271,460251,305,"Android","Others",745.3888291,"mel-aus-01",295,1302,63,29,"Mal"
35785,0.604079632,451822,291,"Windows_All","ESTABLISHED",838.1522089,"mel-aus-01",284,1361,82,21,"Mal"
42385,0.788025533,597308,272,"Android","Others",371.4479731,"mel-aus-01",316,1335,69,16,"Mal"
42176,0.71301633,539232,247,"Windows_All","Others",489.6089235,"syd-tls-04",229,1335,85,26,"Mal"
32790,0.623544448,639814,339,"Windows_All","Others",26.85656978,"syd-tls-04",221,1342,67,14,"Mal"
32521,0.685091023,562084,256,"Windows_All","Others",34.684946,"mel-aus-01",361,1356,79,16,"Mal"
51260,0.579838818,472708,321,"Windows_All","ESTABLISHED",285.8632632,"mel-aus-01",203,1330,77,19,"Mal"
38465,0.739625866,417150,276,"Windows_All","ESTABLISHED",102.7259948,"syd-tls-04",325,1331,67,25,"Mal"
46362,0.509718915,429183,323,"Android","Others",80.31998978,"mel-aus-01",225,1363,54,18,"Mal"
39110,0.603657769,453012,331,"Windows_All","Others",50.43465522,"syd-tls-04",256,1349,66,16,"Mal"
32509,0.664723206,459138,278,"Windows_All","Others",891.6402177,"syd-tls-04",328,1422,64,28,"Mal"
48224,0.591438834,445280,300,"Windows_All","Others",32.0902725,"mel-aus-01",293,1344,64,18,"Mal"
28225,0.541191933,324079,290,"Android","ESTABLISHED",925.8019248,"syd-tls-04",284,1370,57,27,"Mal"
31661,0.678875716,263262,257,"Android","Others",75.79938694,"mel-aus-01",311,1353,58,20,"Mal"
25664,0.729725627,490285,228,"Android","Others",93.11684767,"syd-tls-04",350,1340,74,18,"Mal"
37209,0.599284888,335919,240,"Other_OS","ESTABLISHED",285.799338,"mel-aus-01",232,1404,58,24,"Mal"
36277,0.583281391,392987,296,"Android","Others",42.83251018,"mel-aus-01",252,1358,65,17,"Mal"
38699,0.648083169,497235,259,"Other_OS","Others",107.1764371,"syd-tls-04",330,1410,55,17,"Mal"
32646,0.751661623,533562,304,"Windows_All","Others",183.5660503,"mel-aus-01",368,1349,69,16,"Mal"
35741,0.623394596,685630,284,"Windows_All","ESTABLISHED",1000.948894,"syd-tls-04",294,1386,49,21,"Mal"
47999,0.670905261,459902,239,"Windows_All","Others",295.1926829,"mel-aus-01",352,1372,78,19,"Mal"
37089,0.760619213,401629,331,"Windows_All","ESTABLISHED",184.7058813,"mel-aus-01",346,1362,69,27,"Mal"
38899,0.680467666,585463,242,"Windows_All","ESTABLISHED",62.21573009,"mel-aus-01",263,1329,54,25,"Mal"
57694,0.609259184,378643,251,"Windows_All","ESTABLISHED",42.12798539,"mel-aus-01",329,1331,67,23,"Mal"
33990,0.678893487,490228,278,"Windows_All","Others",16.54061566,"syd-tls-04",254,1320,65,16,"Mal"
39563,0.715046441,606107,220,"Windows_All","ESTABLISHED",14.60742002,"syd-tls-04",256,1311,58,25,"Mal"
37933,0.708807557,384738,283,"Android","Others",631.6741492,"mel-aus-01",368,1333,40,17,"Mal"
29685,0.630455068,531555,275,"Android","ESTABLISHED",745.4430716,"mel-aus-01",303,1366,54,30,"Mal"
48547,0.432140139,483335,299,"Windows_All","ESTABLISHED",660.6741896,"mel-aus-01",152,1330,60,12,"Mal"
34845,0.638837207,518271,161,"Windows_All","ESTABLISHED",514.8543271,"syd-tls-04",305,1325,58,23,"Mal"
37217,0.746059688,476516,235,"Android","Others",217.8596192,"mel-aus-01",318,1344,74,19,"Mal"
38907,0.584124394,591471,346,"Windows_All","Others",194.039174,"mel-aus-01",228,1355,53,20,"Mal"
29867,0.594279469,476364,224,"Windows_All","ESTABLISHED",930.3855318,"mel-aus-01",340,1369,64,22,"Mal"
31925,0.667026864,452342,162,"Windows_All","ESTABLISHED",808.298635,"mel-aus-01",351,1370,70,26,"Mal"
31602,0.572127347,467639,259,"Windows_All","ESTABLISHED",739.2967195,"syd-tls-04",295,1375,72,27,"Mal"
34634,0.776472383,509459,154,"Windows_All","ESTABLISHED",69.02222717,"syd-tls-04",316,1297,61,32,"Mal"
37113,0.65117929,526961,251,"Windows_All","Others",31.0899551,"mel-aus-01",289,1324,58,17,"Mal"
30977,0.596552169,420870,282,"Windows_All","ESTABLISHED",689.1020652,"syd-tls-04",293,1312,64,27,"Mal"
31669,0.791592636,657223,282,"Android","Others",690.5232117,"mel-aus-01",347,1401,85,17,"Mal"
31010,0.564650661,480391,266,"Android","ESTABLISHED",715.5965838,"mel-aus-01",317,1352,69,26,"Mal"
36898,0.693370844,586996,244,"Android","ESTABLISHED",292.2667448,"mel-aus-01",308,1338,61,25,"Mal"
36286,0.740993699,298760,220,"Android","ESTABLISHED",263.9765248,"mel-aus-01",313,1328,62,24,"Mal"
47259,0.574611362,369860,294,"Windows_All","Others",11.22645438,"mel-aus-01",266,1365,61,21,"Mal"
33671,0.619080113,417295,308,"Android","Others",255.8727358,"mel-aus-01",235,1328,62,18,"Mal"
46181,0.599571253,495453,332,"Windows_All","Others",13.38875242,"syd-tls-04",265,1351,63,21,"Mal"
40206,0.647561335,441363,191,"Android","Others",47.47194784,"mel-aus-01",276,1316,71,17,"Mal"
40599,0.725101641,569319,238,"Android","ESTABLISHED",462.3447277,"mel-aus-01",250,1389,62,27,"Mal"
34008,0.778428835,527723,291,"Other_OS","Others",538.723254,"syd-tls-04",377,1378,61,20,"Mal"
46330,0.821561752,599567,376,"Windows_All","ESTABLISHED",759.3643436,"syd-tls-04",247,1314,47,27,"Mal"
32375,0.658048364,559719,284,"Windows_All","ESTABLISHED",369.3684456,"mel-aus-01",309,1340,66,28,"Mal"
15727,0.656883304,698473,266,"Windows_All","Others",219.1080436,"mel-aus-01",245,1339,59,17,"Mal"
32102,0.768657675,542771,325,"Windows_All","Others",327.4894398,"syd-tls-04",373,1365,47,18,"Mal"
36308,0.574802861,466809,322,"Windows_All","Others",26.0302747,"mel-aus-01",226,1318,57,23,"Mal"
36407,0.642581203,456441,282,"Windows_All","ESTABLISHED",570.1067534,"mel-aus-01",269,1319,71,23,"Mal"
37050,0.762044147,578851,380,"Other_OS","ESTABLISHED",41.28720259,"mel-aus-01",274,1311,71,28,"Mal"
5219,0.762410861,574484,296,"Windows_All","Others",13.56288503,"syd-tls-04",251,1340,75,15,"Mal"
41135,0.571237765,554299,286,"Windows_All","ESTABLISHED",271.5447667,"syd-tls-04",172,1333,70,19,"Mal"
33628,0.662042576,558032,279,"Android","ESTABLISHED",486.6556765,"mel-aus-01",278,1382,65,29,"Mal"
38526,0.779005324,324024,274,"Windows_All","Others",801.2561335,"mel-aus-01",349,1302,62,20,"Mal"
43195,0.523344304,563275,247,"Android","Others",163.7335825,"syd-tls-04",248,1308,55,20,"Mal"
39620,0.709297862,467129,291,"Android","ESTABLISHED",159.6710328,"syd-tls-04",285,1358,58,24,"Mal"
17526,0.856435823,498965,211,"Android","Others",477.6471894,"syd-tls-04",382,1367,81,15,"Mal"
38683,0.538643987,263656,179,"Windows_All","Others",344.5140205,"syd-tls-04",226,1329,82,17,"Mal"
32050,0.564633983,238297,264,"Windows_All","ESTABLISHED",1314.893498,"syd-tls-04",314,1326,75,22,"Mal"
20239,0.628817236,615108,218,"Windows_All","Others",309.4247632,"syd-tls-04",229,1285,64,13,"Mal"
35764,0.724086199,369170,265,"Android","ESTABLISHED",92.03766231,"mel-aus-01",331,1309,85,28,"Mal"
22193,0.738310266,542460,285,"Windows_All","Others",142.5595383,"mel-aus-01",306,1349,55,16,"Mal"
30492,0.728904839,394093,281,"Other_OS","Others",4.891909837,"mel-aus-01",280,1361,46,18,"Mal"
34103,0.667627161,428991,310,"Android","ESTABLISHED",143.4621943,"mel-aus-01",290,1359,62,29,"Mal"
30062,0.517459388,591277,205,"Android","ESTABLISHED",1303.238896,"syd-tls-04",296,1380,43,22,"Mal"
31548,0.655318434,506276,339,"Windows_All","Others",175.0043364,"mel-aus-01",227,1359,74,16,"Mal"
31664,0.553610114,343194,194,"Windows_All","ESTABLISHED",663.7710838,"syd-tls-04",308,1367,84,21,"Mal"
33207,0.736442254,596621,258,"Windows_All","ESTABLISHED",215.6183237,"mel-aus-01",359,1372,65,31,"Mal"
36404,0.632657526,575765,304,"Android","ESTABLISHED",657.8289395,"mel-aus-01",260,1356,69,23,"Mal"
34719,0.638769096,519096,246,"Windows_All","ESTABLISHED",349.3696789,"mel-aus-01",301,1384,59,25,"Mal"
36258,0.667529576,559081,316,"Android","Others",188.7665075,"mel-aus-01",242,1330,63,16,"Mal"
26286,0.699645033,417262,172,"Android","Others",407.66704,"syd-tls-04",321,1360,57,15,"Mal"
32528,0.60745762,553973,189,"Android","ESTABLISHED",487.5533245,"mel-aus-01",281,1314,48,24,"Mal"
37465,0.634973389,534996,225,"Windows_All","Others",59.74820668,"mel-aus-01",314,1334,77,18,"Mal"
33995,0.598845927,603185,293,"Android","ESTABLISHED",642.1800545,"mel-aus-01",257,1320,67,24,"Mal"
36846,0.706456092,434287,305,"Android","ESTABLISHED",335.1745514,"mel-aus-01",329,1354,50,25,"Mal"
38560,0.77362723,357201,261,"Windows_All","ESTABLISHED",396.5739599,"mel-aus-01",283,1353,59,31,"Mal"
32748,0.769141168,534252,357,"Android","ESTABLISHED",89.11793298,"syd-tls-04",363,1414,46,32,"Mal"
20525,0.718305645,348604,173,"Windows_All","Others",177.8438472,"mel-aus-01",274,1378,65,17,"Mal"
18992,0.735991167,536788,341,"Windows_All","Others",266.5634675,"mel-aus-01",363,1373,62,16,"Mal"
42355,0.666341374,558150,219,"Android","Others",225.3828267,"mel-aus-01",294,1361,69,19,"Mal"
40531,0.816367568,426854,255,"Android","Others",799.7911338,"syd-tls-04",298,1310,50,30,"Mal"
49352,0.640452291,344259,269,"Windows_All","Others",63.42798993,"mel-aus-01",287,1347,64,20,"Mal"
54989,0.693031896,413289,259,"Android","ESTABLISHED",162.1956567,"syd-tls-04",320,1351,82,23,"Mal"
38632,0.579763558,433802,216,"Windows_All","ESTABLISHED",507.8048949,"syd-tls-04",246,1323,77,22,"Mal"
31193,0.602866635,565396,233,"Windows_All","Others",152.0668197,"mel-aus-01",222,1388,57,16,"Mal"
23572,0.722473736,440047,179,"Android","Others",169.8475407,"syd-tls-04",300,1338,77,16,"Mal"
25531,0.780858336,472665,285,"Windows_All","Others",355.27538,"mel-aus-01",273,1306,76,17,"Mal"
34503,0.528834973,323243,277,"Android","ESTABLISHED",376.2302634,"mel-aus-01",140,1317,63,18,"Mal"
29984,0.595300975,646461,210,"Other_OS","ESTABLISHED",1006.916693,"syd-tls-04",370,1336,68,24,"Mal"
34792,0.642653156,305546,312,"Windows_All","Others",40.72884079,"mel-aus-01",303,1370,56,16,"Mal"
33845,0.665425375,576623,264,"Other_OS","ESTABLISHED",351.0218961,"syd-tls-04",290,1392,63,25,"Mal"
32362,0.611435142,412901,258,"Windows_All","ESTABLISHED",656.6810241,"mel-aus-01",298,1335,63,26,"Mal"
34107,0.725985016,505859,282,"Android","ESTABLISHED",546.1746217,"syd-tls-04",333,1326,64,29,"Mal"
48116,0.631488566,485033,254,"Windows_All","Others",70.81234218,"syd-tls-04",238,1344,56,17,"Mal"
30774,0.513893335,426492,176,"Android","Others",479.1662898,"syd-tls-04",262,1378,57,26,"Mal"
36189,0.627783642,411211,311,"Android","Others",46.91634749,"syd-tls-04",279,1307,48,17,"Mal"
34128,0.702560402,294854,381,"Android","Others",419.399768,"mel-aus-01",279,1368,57,17,"Mal"
37543,0.648589982,551672,305,"Android","Others",53.7210506,"syd-tls-04",240,1405,72,17,"Mal"
38257,0.683593461,599603,255,"Android","ESTABLISHED",123.7203558,"syd-tls-04",294,1352,56,28,"Mal"
33354,0.73872866,445713,345,"Android","Others",688.5611855,"syd-tls-04",318,1339,70,14,"Mal"
38716,0.682625665,721101,325,"Windows_All","Others",519.9768078,"syd-tls-04",264,1421,72,30,"Mal"
35523,0.652066367,471582,316,"Windows_All","ESTABLISHED",66.5972206,"syd-tls-04",279,1341,57,30,"Mal"
36173,0.709601668,330324,251,"Windows_All","Others",638.9480635,"mel-aus-01",275,1326,76,24,"Mal"
31914,0.663925459,538751,393,"Windows_All","Others",192.9130524,"mel-aus-01",316,1361,63,18,"Mal"
33466,0.671808654,486854,256,"Windows_All","Others",380.7547537,"mel-aus-01",289,1316,78,16,"Mal"
34703,0.678164495,522307,249,"Android","ESTABLISHED",457.8320411,"mel-aus-01",314,1318,70,25,"Mal"
45943,0.54007325,345893,285,"Windows_All","Others",12.44718749,"syd-tls-04",222,1366,73,16,"Mal"
44525,0.564182987,459707,241,"Android","ESTABLISHED",415.866561,"mel-aus-01",221,1356,71,19,"Mal"
32226,0.77441569,432374,256,"Other_OS","Others",396.8915789,"syd-tls-04",386,1333,64,19,"Mal"
25113,0.730658241,404236,254,"Android","Others",29.64445764,"mel-aus-01",252,1367,64,15,"Mal"
20828,0.686182002,566546,256,"Other_OS","Others",305.9686424,"mel-aus-01",231,1344,63,14,"Mal"
43767,0.790925491,438107,267,"Windows_All","ESTABLISHED",446.9582021,"syd-tls-04",258,1342,73,26,"Mal"
38842,0.632570909,578941,233,"Android","Others",213.8863483,"mel-aus-01",214,1353,65,25,"Mal"
27994,0.671277491,519328,134,"Android","Others",189.6629492,"mel-aus-01",291,1312,65,17,"Mal"
34029,0.594014803,567863,209,"Android","ESTABLISHED",841.4753624,"syd-tls-04",263,1360,55,24,"Mal"
41287,0.620523123,433819,234,"Windows_All","Others",82.25758133,"syd-tls-04",329,1351,71,20,"Mal"
26568,0.530500253,371925,240,"Android","Others",2085.123272,"mel-aus-01",361,1336,70,21,"Mal"
33642,0.654961075,491742,289,"Windows_All","Others",217.5303359,"mel-aus-01",242,1325,58,19,"Mal"
35115,0.630949369,445041,355,"Windows_All","ESTABLISHED",361.8448896,"mel-aus-01",256,1350,51,26,"Mal"
47344,0.740158077,649946,272,"Android","Others",623.6424981,"mel-aus-01",298,1330,69,20,"Mal"
34188,0.557971884,517424,316,"Android","ESTABLISHED",652.8767315,"syd-tls-04",261,1401,67,24,"Mal"
21812,0.653188808,553350,285,"Windows_All","Others",260.5575832,"mel-aus-01",261,1350,62,17,"Mal"
37819,0.675649518,582752,253,"Android","Others",430.7546218,"syd-tls-04",250,1308,60,26,"Mal"
40445,0.624710045,373725,299,"Android","Others",412.779413,"mel-aus-01",194,1381,69,24,"Mal"
27066,0.650075136,625389,239,"Android","Others",17.65755425,"syd-tls-04",244,1350,64,16,"Mal"
40157,0.750822813,659909,302,"Android","ESTABLISHED",128.2997554,"mel-aus-01",302,1352,59,26,"Mal"
37630,0.561853335,543920,186,"Other_OS","Others",25.07333434,"mel-aus-01",212,1340,54,22,"Mal"
37052,0.684010001,554678,218,"Other_OS","Others",223.2642631,"mel-aus-01",245,1336,61,25,"Mal"
